text,class
我刚查建行所有预审批都是暂无，也是醉了……工资卡该卡公积金什的都是建行，一年流水保守也有25，前几年给我下了个信用卡，额度才2000……间接批核了，前边信用卡再也不成功了,0
华融光大是我销户的下一个目标，积分也废了，用了快两年一类了。,0
他换我黑房子5年了?他废我还怕招商银行？？！,0
银行的钱别欠，每个月多少还一点进去，别给整成信用卡诈骗几句话了。,0
第一次申请民生银行信用卡，还是选一个金卡网银，稳妥点,1
兄弟我的也这样。你的解决好了没？,2
找到了。谢谢兄弟，平时根本懒得看中信鸡肋活动的,0
我也是不明不白掉进了广发这个坑，若非本金额度41000，手忙脚乱最近才发现说我欠7万多，有3万是分期额度。我完全不知情，方才不知道怎么维权...,0
就2万??菜卡，建行,0
我用招商卡10年了。你不注销1不申请，不可能。不信你等着,0
银行经理解决了他。浦发这么嚣张的,0
可以刷，不给刷可以举报他，保留好发票，降额了可以举报外资银行，我一个客户订复发货款4万隔了3个月外资银行降额，举报成功，因为他这张卡都是真实消费，我们当地银保监要求外资银行恢...,0
你这个欠款金额完全可以申请60期了，多磨一磨,2
大妈小昭贷款便捷！中行活动划算,1
提额度之前有临时额度没,2
我呆账，征信黑，能下吗,2
第一年直接扣，3个月内退6万，或者分期付款?,2
你兴业居然是额度最高的。,2
mark，其实去的招商买基金还是不错的,1
平安也是飞控厉害，你负债稍微高那么一丢丢，没用任何网贷，平安都能对你下手给你降额！幅度每隔个2到3月降...,2
诈骗被封卡，可以去柜台取钱后销卡，终生用。,0
本行卡，之前从未划扣，现在是到账秒划扣，一分不留,2
兴业银行太垃圾了，同感。正常还款，，兴业把的止付了，问不给说，还他妈态度蛮横,0
广发金7.8k（17.9)12k~(18.8.3),1
我的也是借款人本金6个，借款人了快2年底，现在连本带息9.3个，也是一分不减免，同意分及54第三阶段，如果能先还2个，可以减免3、5K，或者一年内所欠可以减免3、5K，太TM难协商了...,0
圆梦金,2
卡没激活，开始变得和卡小气,0
交行14年用过，半年争取时间提额，却直接被降到1Ｋ，半年期间只T过那次三千，其它全部真实消费，第六个月初的时候为了增加平均分提额，除了特意分期两万，但降额后电话投诉，申请提...,0
【平安】：56k（21.06）,2
开心查到了，显示录入，现在的,1
我等了17天了。。太慢,0
不会平安我办理了，的分期通还不错哦,1
羊卡极好吧，young卡还是不错的,1
用中行的比较稳妥,1
不会吧？真的，不必我当时临时想刷个钱交通死活不同意啊,0
极好极好提额方面有什么心得体会吗想学习一下,1
我去年9月份网申平安携程卡、卡员申广发犀利卡，均秒十多台。,1
哈哈哈哈提了嘿，我的额度啊哈一倍,1
上一次我在这个论坛上看见有一个老哥信用卡额度只有5000。积分却有一千多万。你和他比的话。应该还算是小巫...,2
提前恭祝楼主下卡，下来了，通知一下，我糟看看有没有水，好嘛,1
那些说不过刷卡消费时爽，还款时候痛苦的网友，这不是招商银行信用卡的锅，转账这是整个信用卡的特征！如果不能克制自己的消费欲望，那么可以考虑数落不办信用卡和，而不是埋怨信用卡给自己带来痛苦。,0
我没写错，你也没。我它行都是十几二十万的额度，不过4点几。伤害性不大，侮辱性极强，交行净干这顾客事。,0
小事儿判刑8个？网贷坑死人,0
靠谱给你补一张，不同入口进入再还不一样，我也是笑了，不代码啊,0
恭喜资金规模，怎么看临时固定额度,1
不到不得已，千万不要招惹兴业银行信用卡，套路之深，等同于流氓抢钱,0
白金卡功劳。主要看你的资质，楼主优秀！,1
羊卡吧，young卡不错的,1
不会，我办理了平安的分期通还不错哦,1
月多刷干月月还半年月了从来不给提临时都不给浦发抠死了，,0
别来这造谣了。你这图根本看不出一卡二卡,0
感觉一样套路?第三方销售也是,0
一扣款就拿临时说事。好几次了。客服也是每次都这么说。就说给我临时了。浦发的政策有点恶心,0
6万额度高了，回去起诉你。真的了？,0
老哥，我的也是喔，信用记录推荐10k不敢送人头。征信又黑又烂,0
工商香白5w,2
中信确实差，士人都知道，谁用谁堵心,0
我给招商银行打电话已经不管了，然后只能他们这些沟通交流我，法务部，材料组让我提供取保候审人分什么的，就说重审了以后我不配合，真的还款了，也会有刑事责任，说我们当地有...,0
但是就不给提。就有种尴尬了，都几年了，额度还是很低,0
招商银行超级记仇，野鸡行就是这样，不要也罢,0
难道是睡眠工行卡会降额？,0
反诈骗中心打电话过来的。确实被的盯上了。然后过了就要一阵子卡就不能转账了,0
异地应该问题不大。续卡不做卡?我也是外省的，最快的,2
套路了啊。第三方销售一样,0
一般不会，白金卡更好还是很好用的,1
从批卡到开卡首刷然后第三天显示符合要求，至少也要四五天，到时有没有就不一定了，不过这个活动时间还很长，还有较小半年，若是没有也大的概率会补货…心累吧,0
有小字都是一万.我下的8000坑不坑我一起骂吧我了也没到，帮,0
工行卡可以的，好养,1
见鬼了，建设银行10K全都批不了,0
你是指民生不会提，还是所有的他行都不会提,0
这不科学，都人浦发信用卡一般是3万额度起呀,0
我的也提了，2个月了都，平安还是挺快的,1
申卡的上面都那么我的，但是写就担心四大不负责任。。,0
楼主我的也和你一样，你后来能提了么，焦虑,0
邮政有水，恒丰，广发有水，冲！,1
的工行欠八万，六年了让现在，还二十一万多情况由于是正式工，把我薪金卡锁了，怎么办？有类似我，吗？,0
基本兴业，能过的卡是非常好批的,1
谢谢您的推荐和回复，昨天接到交通银行信用卡或者说中心邀请我办，我问昨晚了优逸白金信用卡，客服说魔都优逸白金信用卡我的情况下卡昨天下午比较好,1
不太好过，当天我办之前有工农建中邮，第6行推民生，申请过了5天才电话征信，问的很详细，当天过了，下卡3万，因为去年疫情过了个1个多月五月份才去网点激活问了有，5天后自动提额到3.6万，就...,0
兴业银行偷偷给我办了一张准贷记卡要不是我查了信报现在还被蒙呢,0
这个可以直接刷卡消费吗,2
靠??太坑了吧目前总授信32兴业??万妥妥+1一提4的??这下估计凉了害,0
爱几把降就降，不敢用了，惹不起，还不如好好养招商,0
招商银行信用卡确实比中信银行信用卡好中信银行，又比交通银行信用卡好太多，最焚化炉的是交通银行信用卡,0
忽悠你！我有工行大白黑白菜，想尽办法申请一个星座基尼。都秒拒！打分行卡部电话，一个老头的声音，你符合白金卡指示，不一定符合基尼指示...,0
恭喜，社保？不低吧基数,1
菜卡多！,0
我是短信邀请的啥信息都没填也是这样操作吗，搞不懂什么情况,2
另外一个可选择的：广发白金，额度高，权益好。活动期内不用刷，绑定vx，zfb即可免年费。,1
公积金不够，就等名额提到5万就行了。,2
，一段时间也申请的工行信用卡昨天一直没有动静，银行都没有打电话我前等的也忘记了，，工行给我发个短信说恭喜您成为工行信用卡客户，您的卡片正在制卡一阵！中窃喜。今天...,1
不要过度分期，分期手续费看着不高，其实维齐尔县算下来还真不低,0
刚换资料新户1，下卡4.5，老卡申请，兴奋！,1
民生首卡网申下卡40k,2
我周六周日收的全都到。。。坑啊,0
今天用了，秒批，平安的批哦,1
某个上门个鬼呦。着网申通过后，去网点面签，办一个小招的储蓄卡，然后回家等着寄卡自行激活即可,0
在校大学生不要办，也不能办信用卡。,2
三楼你把问题说清楚我好你解答！说不清楚，心累啊,0
我给招商银行打电话早已不管了，然后只能他们这些联系我，法务部，材料组让我提供取保候审人什么的，就说起诉了以后我不配合，哪怕还款了，也会有行政责任，说我们当地有...,0
与此相反这怎么搞？办个中国银行的信用卡就这么难么,0
晕还能忍，消了还它，是我就注销了,0
第三种不占的最坑，不全还完几乎不会总和提，这里不是很多这种帖子,0
你是不好意思打击我工作??，好伤心的直接关系到新么，能不能留下的问题,0
我这么多年用卡经验，中信跟招商不在一个层次中太多信差了,0
我只是交行代发工资,2
回个屁，那时候好多人出现这种情况，有人说吃钱了。。算不了了，客服自己也是懵逼的。我现在还款额度都还会变化几次，因为我还有额度外的新快线用着...,0
打了电话说明查了征信的了这个月查询不重要,2
我投诉的是银监会，然后昨天招商银行投诉管理部打电话给我询问,0
闪~付不是一直都得看商户给不给嘛！~~看看商户,2
我现在想再办一些其它行的银行卡，忌讳多头授信，而且信用卡太多，银行每年都查我征信，过几年以后假如还可以办银行贷款。,0
金额太低，额度咳咳了,0
150。不达标就没用了，管理费也免不了，,2
招商外包。如果你的话必须全额偿还，他们应该得到佣金。,0
这点也算高？？菜卡,0
23天路过，效率低么,2
现在打来，打就打吧，他说的资料是我两年多前的了，这坑挖的有点深啊！,0
再商讨延长分期、或减一小部份利息,2
没告诉难道你原因?为啥额度这么低,0
信托公司会定期，一般是年底，一起起诉一堆逾期不还的人，如果不去协商法院直接无罪你提告。当时在外地没到场。,0
发誓绝对最难提额卡！,0
有啊，分期通啊,2
每天都是几百块。刚刷了七次，收到短信3985元。啊哈，交通银行还是极靠谱的,1
